,rated,turns,white_rating,black_rating,opening_moves,winner
874,1,29,2210,1805,7,0
875,1,26,1807,2205,4,1
876,1,43,2200,1810,8,0
877,1,33,1805,2195,2,1
878,1,54,2189,2167,6,1
879,1,42,2051,2147,9,1
880,1,61,2121,2118,7,0
881,0,38,1500,2098,2,1
882,1,47,2078,1920,9,0
883,1,82,2151,2029,8,1
884,1,47,1986,2009,13,0
885,1,34,2143,1916,3,1
886,1,27,1904,1544,5,0
887,1,32,1547,1891,5,1
888,1,90,1950,1926,3,1
889,1,38,1902,1811,1,0
890,1,51,1879,1569,3,0
891,1,41,1805,1749,3,0
892,1,5,1787,1343,2,0
893,1,44,1560,1713,6,1
894,1,33,1500,1569,5,0
895,1,41,1541,1690,7,0
896,1,28,1567,1551,3,0
897,1,62,1540,1540,3,1
898,1,28,1550,1531,10,1
899,1,61,1435,1543,6,1
900,1,123,1534,1467,4,0
901,1,89,1524,1499,4,0
902,1,43,1548,1535,3,0
903,1,44,1545,1554,5,1
904,0,20,2621,1545,6,0
905,1,55,1544,1523,5,1
906,1,20,1432,1559,3,0
907,1,88,1369,1553,3,1
908,1,96,1553,1542,2,1
909,1,120,1543,1553,3,0
910,1,111,1544,1496,5,0
911,1,39,1519,1556,10,0
912,1,93,1545,1559,3,0
913,1,100,1529,1534,5,1
914,1,54,1546,1517,4,1
915,1,75,1500,1973,3,0
916,1,160,2105,1929,5,1
917,1,32,813,841,3,0
918,1,86,857,1057,5,1
919,0,50,857,958,3,1
920,1,39,1478,859,2,0
921,0,31,859,1500,4,0
922,1,29,1574,861,8,0
923,1,27,1186,871,2,0
924,1,57,1391,875,5,0
925,1,68,1271,883,2,0
926,1,95,1203,894,4,0
927,1,40,901,1339,2,1
928,0,27,1500,901,2,0
929,1,78,922,1120,3,1
930,1,74,989,791,3,1
931,1,4,1026,1121,2,1
932,1,44,1057,1240,2,1
933,0,45,1057,1341,3,1
934,1,15,1331,1083,3,0
935,1,37,1266,1130,2,0
936,1,22,1155,1484,4,1
937,1,58,1222,1351,2,1
938,0,33,1214,1222,2,0
939,0,41,1034,1222,4,0
940,1,46,1535,1273,3,0
941,1,36,1500,1409,2,1
942,0,55,1950,2212,1,0
943,0,49,1950,1226,2,0
944,0,78,1950,1885,4,1
945,0,29,1950,2204,2,0
946,0,65,1950,1500,2,0
947,0,66,1950,1819,4,0
948,0,112,1950,1477,2,0
949,0,70,1950,1500,3,0
950,1,50,2036,1706,6,1
951,0,40,1795,2036,6,1
952,1,33,2023,1671,2,0
953,1,30,1675,2008,8,1
954,1,53,1990,1678,2,0
955,0,30,1990,1465,5,0
956,0,11,1990,1756,2,0
957,0,3,1990,1779,2,0
958,0,67,1990,1447,2,0
959,1,41,1458,1980,4,1
960,1,28,1967,1500,2,0
961,0,52,1967,1295,3,0
962,0,30,2102,1967,6,1
963,1,62,1647,1566,4,1
964,0,35,1500,1647,5,0
965,1,89,1668,1642,4,1
966,1,119,1613,1694,5,0
967,0,21,1500,1500,3,0
968,0,65,1528,1500,3,0
969,0,50,1500,1412,7,1
970,1,60,1887,1760,3,1
971,1,73,1826,1900,16,0
972,0,42,1297,1500,1,1
973,0,58,1297,1230,3,1
974,0,38,1625,1754,3,1
975,0,28,1719,1625,9,1
976,0,26,1625,1657,9,1
977,0,35,1619,1625,5,0
978,0,35,1551,1625,9,0
979,1,34,1862,1358,5,1
980,0,38,1807,1862,9,1
981,0,27,1862,1387,1,1
982,0,80,1474,1862,5,1
983,0,54,1862,1807,5,1
984,0,65,1720,1862,8,0
985,0,55,1862,1690,2,1
986,0,67,1884,1862,5,1
987,0,78,1396,1862,8,1
988,0,51,1674,1862,4,0
989,0,75,2203,1862,6,0
990,0,36,1862,2203,10,1
991,0,58,1862,1722,6,1
992,0,12,1598,1862,5,0
993,0,21,1708,1862,5,0
994,0,56,1862,1500,1,1
995,0,24,1862,1513,4,1
996,0,32,1500,1862,6,1
997,0,66,1862,1449,16,1
998,0,45,1862,1500,4,1
999,0,50,1704,1862,6,0
1000,0,18,1862,1769,7,1
1001,0,90,1701,1862,6,1
1002,0,75,1799,1862,4,0
1003,0,34,1862,1701,4,1
1004,0,70,1699,1862,6,1
1005,0,24,1862,1579,6,1
1006,0,18,1862,1416,5,1
1007,0,36,1862,2073,5,1
1008,0,99,1567,1862,3,0
1009,0,60,1564,1862,2,0
1010,0,77,1862,1140,8,0
1011,1,74,1972,1952,7,1
1012,1,61,1960,1950,5,0
1013,1,15,2199,1955,7,0
1014,0,102,1955,1837,11,0
1015,1,129,1937,2090,5,0
1016,1,25,1951,1664,5,0
1017,1,39,1944,1776,8,0
1018,1,62,1553,1942,5,1
1019,1,19,1236,1941,2,1
1020,0,83,1500,1500,3,0
1021,0,66,1500,1500,5,0
1022,0,89,1500,1500,3,0
1023,0,129,1500,1500,1,0
1024,0,27,1500,1500,2,0
1025,0,76,1500,1500,2,0
1026,0,55,1452,1343,6,0
1027,0,65,1343,1376,4,0
1028,1,63,1803,1737,5,0
1029,1,64,1670,1692,5,1
1030,1,69,1500,1534,3,0
1031,0,31,1500,1421,3,0
1032,0,15,1500,1329,5,0
1033,0,35,1851,1712,6,0
1034,0,107,1712,1714,7,0
1035,0,43,1500,1712,2,0
1036,0,72,1705,1712,3,1
1037,0,63,1712,2015,7,1
1038,0,34,1712,1832,2,1
1039,0,51,1712,1615,4,1
1040,0,60,1712,1708,4,1
1041,0,26,1860,1712,3,1
1042,0,70,2108,1712,7,1
1043,0,24,1712,1959,4,1
1044,0,124,1712,1500,4,1
1045,0,39,1780,1712,8,0
1046,0,58,2180,1712,3,1
1047,0,16,1328,1712,1,1
1048,0,52,1896,1712,7,1
1049,1,22,1500,1591,5,1
1050,1,43,1582,1494,7,0
1051,1,27,1726,1589,5,0
1052,1,41,1577,1618,2,0
1053,1,30,1577,1534,2,1
1054,1,125,1693,1585,7,0
1055,1,16,1573,1590,2,0
1056,1,53,1597,1583,3,0
1057,1,49,1603,1594,3,0
1058,1,59,1586,1623,2,0
1059,1,86,1592,1783,2,1
1060,1,52,1602,1629,1,1
1061,1,96,1516,1593,2,1
1062,1,114,1475,1585,3,1
1063,1,69,1575,1571,5,0
1064,1,40,1585,1632,2,1
1065,0,72,2065,1976,6,0
1066,1,63,1976,1988,10,0
1067,1,141,1976,1987,4,0
1068,1,92,2035,1961,6,1
1069,1,64,1975,1908,8,1
1070,1,90,1463,1974,3,1
1071,1,70,1997,1480,7,1
1072,0,68,1950,1997,2,1
1073,1,63,2229,2002,10,0
1074,1,63,1819,2020,3,0
1075,1,75,2014,1827,8,0
1076,1,94,1807,2008,4,1
1077,1,102,2013,2274,3,1
1078,1,87,2008,1744,2,0
1079,1,90,2179,1991,10,1
1080,1,96,1777,1998,5,0
1081,1,33,1982,1917,3,0
1082,1,52,1749,1977,4,1
1083,1,62,1781,1971,8,1
1084,1,63,2040,1981,10,0
1085,1,132,1890,2139,4,1
1086,1,55,2131,2018,10,0
1087,1,95,2116,2252,8,0
1088,1,59,1687,1691,12,0
1089,1,86,1689,1668,3,1
1090,1,150,1651,1657,3,1
1091,0,54,1500,1990,10,1
1092,0,74,1786,1736,7,1
1093,1,33,1663,1758,4,0
1094,1,161,1779,1794,2,0
1095,1,85,1500,1688,4,0
1096,1,76,1654,1918,8,1
1097,1,52,1690,1913,5,1
1098,1,204,1818,1896,6,1
1099,1,26,1813,1887,11,1
1100,1,64,1775,1879,3,1
1101,1,47,1873,1651,4,0
1102,1,103,1868,1656,5,0
1103,1,39,1860,1770,5,0
1104,1,50,1748,1852,3,1
1105,1,19,1365,1850,3,1
1106,1,30,1861,1873,11,1
1107,1,35,1833,1873,3,0
1108,0,46,1821,1873,5,1
1109,1,35,2004,1881,5,0
1110,1,32,1895,1797,5,1
1111,1,52,1560,1892,3,1
1112,1,132,1901,1993,5,1
1113,1,38,1729,1894,2,1
1114,1,86,1613,1891,3,1
1115,1,43,1864,1892,8,0
1116,1,34,1905,1851,9,1
1117,1,72,1784,1897,4,1
1118,1,23,1893,1624,6,0
1119,1,78,1750,1885,4,1
1120,1,45,1882,1602,6,0
1121,1,66,1712,1875,5,1
1122,1,29,1878,1887,10,0
1123,1,154,1895,1977,10,1
1124,1,80,1672,1890,4,1
1125,1,121,1881,1828,3,0
1126,1,140,1972,1878,9,0
1127,1,75,1868,1824,3,0
1128,1,36,1819,1881,10,0
1129,1,77,1871,1841,4,0
1130,1,33,1828,1884,3,0
1131,1,56,1727,1877,4,1
1132,1,129,1891,1814,13,1
1133,1,53,1650,1910,4,0
1134,1,22,1968,1921,6,0
1135,1,51,1907,1946,8,0
1136,1,37,1903,1648,6,0
1137,1,30,1725,1896,3,1
1138,1,89,1894,1506,5,0
1139,1,73,1890,1617,8,0
1140,1,114,1522,1727,13,1
1141,1,107,1708,1528,4,0
1142,1,92,1744,1770,7,1
1143,1,63,1759,1790,4,0
1144,1,36,1750,1741,6,1
1145,1,55,1686,1681,6,0
1146,1,85,1840,1732,4,0
1147,1,118,1713,1637,3,1
1148,1,55,1791,1716,3,0
1149,0,135,1716,1763,4,0
1150,1,78,1804,1931,3,1
1151,0,40,1850,1804,5,1
1152,0,114,1804,1779,7,0
1153,1,68,1701,1500,5,1
1154,1,48,1005,1140,6,1
1155,1,29,1148,1057,3,0
1156,1,14,1142,1150,6,1
1157,1,61,1066,1326,7,0
1158,1,59,1625,1384,6,0
1159,0,9,1805,1384,5,0
1160,1,80,1500,1644,1,1
1161,1,81,1687,1771,3,1
1162,1,103,1678,1595,2,0
1163,1,10,2313,2168,2,1
1164,0,32,1855,2313,6,1
1165,1,50,2353,2313,5,0
1166,1,41,2291,2144,10,0
1167,1,39,2272,2061,9,0
1168,1,50,2344,2215,6,1
1169,1,66,2063,2183,6,1
1170,1,66,2109,2247,5,0
1171,1,55,2062,1978,8,0
1172,1,65,1996,1957,9,0
1173,1,72,1968,1882,16,1
1174,1,57,1756,1771,8,0
1175,1,50,1785,1432,5,1
1176,0,57,1432,1916,5,0
1177,1,21,1870,1479,6,0
1178,0,48,1859,1479,6,1
1179,1,49,2108,1500,3,0
1180,1,68,1299,1513,1,1
1181,0,40,1501,1513,6,1
1182,0,9,1513,1501,4,1
1183,0,36,1126,1513,3,1
1184,1,98,1286,1502,9,1
1185,1,56,1433,1481,4,1
1186,0,128,1406,1481,7,0
1187,1,132,1510,1461,4,1
1188,1,48,1534,1581,4,1
1189,1,57,1547,1564,8,0
1190,1,75,1602,1502,1,1
1191,1,99,1444,1651,7,0
1192,1,59,1627,1496,4,0
1193,0,56,1267,1627,3,1
1194,1,69,1604,1446,9,0
1195,1,70,1453,1576,4,1
1196,1,77,1740,1500,2,0
1197,1,64,1552,1625,7,1
1198,1,70,1810,1473,2,1
1199,1,75,1436,1484,10,0
1200,1,104,1638,1417,2,0
1201,1,63,2053,1914,4,0
1202,1,67,2021,1921,4,0
1203,1,40,1930,1979,3,1
1204,1,80,2000,1908,4,1
1205,1,99,1885,1607,2,0
1206,1,120,1776,1821,2,1
1207,1,9,1845,1750,9,0
1208,1,62,1707,1734,1,1
1209,1,59,1500,1603,6,0
1210,1,57,1185,1222,1,0
1211,1,72,1230,1334,6,1
1212,1,115,1262,1240,4,0
1213,1,70,1250,1286,6,1
1214,1,29,1133,1264,4,0
1215,1,33,1257,1141,6,0
1216,1,17,1279,1267,11,0
1217,1,19,1315,1264,4,0
1218,1,100,1277,1173,3,1
1219,1,27,1332,1287,8,0
1220,1,95,1291,1166,4,0
1221,1,75,1194,1308,7,0
1222,1,44,1136,1301,3,1
1223,1,87,1291,1262,4,0
1224,1,29,1286,1083,5,0
1225,1,75,1278,1173,3,0
1226,1,52,1175,1270,4,1
1227,1,40,1173,1262,3,1
1228,1,73,1329,1271,5,0
1229,1,64,1282,1285,4,1
1230,1,52,1235,1272,1,1
1231,1,26,1284,1261,8,1
1232,1,13,1279,1036,4,0
1233,1,104,1239,1269,3,1
1234,1,55,1152,1284,4,0
1235,1,57,1277,1122,3,0
1236,1,97,1264,1327,11,0
1237,1,17,1442,1270,8,0
1238,1,23,1260,1233,9,0
1239,0,54,1767,1260,5,0
1240,1,72,1268,1392,6,1
1241,1,34,1259,1417,8,1
1242,1,56,1263,1587,8,1
1243,1,84,1342,1248,4,1
1244,1,29,1783,1249,8,0
1245,1,19,1257,1380,4,1
1246,1,144,1265,1366,6,1
1247,0,110,1016,1262,2,1
1248,1,47,1247,1380,8,0
1249,0,37,1662,1501,6,0
1250,0,60,1542,1501,7,0
1251,0,54,1199,1501,4,1
1252,0,137,1501,1199,6,0
1253,0,81,1199,1501,4,0
1254,0,83,1501,1500,4,0
1255,0,53,1597,1501,5,0
1256,0,65,1501,1619,6,0
1257,0,8,1567,1501,6,1
1258,0,55,1585,1501,6,0
1259,0,67,1501,1590,4,0
1260,0,26,1501,1640,8,1
1261,0,33,1702,1501,9,0
1262,0,73,1514,1501,3,0
1263,0,27,1501,1500,5,1
1264,0,50,1501,1511,5,1
1265,0,74,1500,1501,8,1
1266,0,130,1501,1760,3,0
1267,0,14,1501,1787,7,1
1268,0,51,1694,1501,3,0
1269,0,24,1501,1503,2,1
1270,0,94,1694,1501,3,1
1271,0,24,1501,1606,7,1
1272,0,57,1500,1501,1,0
1273,0,19,1500,1501,4,0
1274,0,47,1787,1501,7,0
1275,0,30,1501,1646,5,1
1276,0,17,1707,1501,3,0
1277,0,18,1501,1500,7,1
1278,0,24,1645,1501,9,0
1279,0,7,1501,1797,6,0
1280,0,27,1501,1501,3,0
1281,0,50,1501,1626,4,1
1282,0,20,1501,1759,3,1
1283,0,85,1500,1501,7,0
1284,0,87,1501,1500,4,0
1285,0,45,1501,1513,5,0
1286,0,63,1501,1509,5,0
1287,0,38,1500,1501,6,1
1288,0,39,1585,1501,5,0
1289,0,8,1501,1609,5,1
1290,0,90,1501,1500,5,1
1291,0,94,1501,1500,8,0
1292,0,29,1598,1501,4,0
1293,0,98,1104,910,6,1
1294,0,74,1104,1207,2,1
1295,0,37,1104,1343,2,0
1296,0,74,1104,1500,4,1
1297,0,6,1104,1228,2,0
1298,0,94,1104,1419,6,1
1299,0,29,1104,1069,2,0
1300,0,68,1104,1300,5,1
1301,0,50,1104,1500,2,0
1302,0,38,1104,1248,1,1
1303,0,28,1104,1226,2,1
1304,0,82,1104,1139,4,0
1305,0,18,1104,1337,2,0
1306,0,63,1104,1017,5,0
1307,0,58,1104,1290,2,1
1308,0,44,1273,1104,5,1
1309,0,35,1500,1104,5,0
1310,0,87,1481,1104,5,0
1311,0,64,1104,1500,3,1
1312,0,36,1500,1104,3,1
1313,0,29,1356,1104,7,0
1314,0,93,1024,1104,4,0
1315,0,57,1336,1104,2,0
1316,0,53,1500,1104,1,0
1317,0,42,1104,1430,2,1
1318,0,51,1430,1104,9,0
1319,0,77,1408,1104,5,0
1320,0,21,1408,1104,7,0
1321,0,43,1499,1104,3,0
1322,0,81,1412,1104,5,0
1323,0,94,1072,1231,4,1
1324,1,92,1245,1264,3,1
1325,1,29,1233,1174,3,0
1326,1,78,1251,1177,3,1
1327,1,124,1174,1254,3,0
1328,1,59,1225,1252,8,0
1329,1,11,1216,1041,6,0
1330,1,66,1007,1208,4,1
1331,1,58,1226,1198,5,1
1332,1,41,1277,1241,2,0
1333,1,49,1233,1013,3,0
1334,1,45,1225,1014,3,0
1335,1,110,1026,1215,6,1
1336,1,52,1339,1339,3,0
1337,0,17,1390,1339,3,0
1338,0,98,1339,1243,4,1
1339,1,68,1327,1327,1,1
1340,0,52,1327,1490,7,1
1341,0,29,1444,1327,3,0
1342,0,39,1327,1391,4,0
1343,0,7,1500,1327,5,0
1344,0,32,1500,1327,3,1
1345,1,97,1313,1360,7,0
1346,0,14,1500,1313,2,0
1347,0,26,958,1313,6,0
1348,0,38,1313,1500,3,1
1349,0,11,1223,1313,1,0
1350,0,84,1291,1313,4,0
1351,0,9,1313,1500,6,0
1352,0,9,1500,1313,4,0
1353,0,33,1313,1239,4,0
1354,0,56,1313,1500,3,1
1355,0,17,1428,1313,4,0
1356,0,73,1313,1078,4,0
1357,0,35,1307,1313,4,0
1358,0,30,1313,1500,4,1
1359,0,27,1313,1399,6,0
1360,0,77,1412,1313,4,0
1361,1,31,1563,1318,6,0
1362,1,30,1327,1420,3,1
1363,1,87,1412,1337,2,0
1364,0,43,1337,1382,4,0
1365,0,60,1382,1337,4,1
1366,0,36,1337,1382,3,1
1367,1,77,1516,1345,6,0
1368,0,56,1418,2003,4,1
1369,0,44,2003,1418,4,1
1370,0,31,1418,2003,10,0
1371,1,54,1787,1749,6,1
1372,1,40,1802,1691,3,1
1373,1,18,1799,1408,5,0
1374,1,137,2019,1805,6,0
1375,1,38,1812,1949,15,1
1376,1,73,1757,1825,6,0
1377,1,141,2150,1829,3,0
1378,1,124,1766,1819,6,1
1379,1,76,1827,1933,3,1
1380,1,50,1834,1994,6,1
1381,1,48,1590,1829,8,1
1382,1,76,1844,1731,10,1
1383,1,55,1723,1859,2,0
1384,1,67,1853,1675,6,0
1385,1,110,1859,1674,11,0
1386,1,98,1834,1848,3,1
1387,1,48,1804,1837,3,1
1388,1,86,1850,1811,9,1
1389,1,47,1834,1856,3,0
1390,1,104,1526,1830,8,1
1391,1,168,1843,1818,3,1
1392,1,154,1844,1713,7,1
1393,1,90,1845,1844,2,0
1394,1,73,1728,1859,1,0
1395,1,26,1865,2076,13,1
1396,1,79,2096,1870,3,0
1397,1,71,1860,1800,10,0
1398,1,102,1610,1856,7,1
1399,1,75,1846,1778,11,0
1400,1,77,1936,1843,11,0
1401,1,23,1842,1300,9,0
1402,1,34,1862,1556,6,1
1403,1,78,1865,1850,12,1
1404,1,69,1785,1840,2,1
1405,1,74,1771,1831,2,1
1406,1,56,1844,1793,6,1
1407,1,78,1848,2098,10,1
1408,1,74,1789,1838,5,1
1409,1,27,1820,2095,6,0
1410,1,60,1891,1805,8,1
1411,1,79,1785,2116,6,0
1412,1,49,1769,1926,9,0
1413,1,40,1967,1775,5,0
1414,1,56,1711,1766,1,1
1415,1,41,1754,1768,10,0
1416,1,51,1756,1765,6,0
1417,1,60,1778,1757,3,1
1418,0,113,1225,1086,4,0
1419,1,30,1211,1226,6,0
1420,1,50,1243,1200,4,1
1421,1,114,1256,1298,7,1
1422,1,42,1312,1237,6,1
1423,0,54,1245,1237,4,1
1424,0,108,1335,1237,9,0
1425,0,55,1237,1335,2,0
1426,0,79,1335,1237,5,0
1427,0,44,1237,1326,6,1
1428,1,66,1253,1262,6,1
1429,1,51,1227,1303,9,0
1430,1,53,1214,1115,6,0
1431,1,53,1197,1190,2,0
1432,1,60,1176,1658,4,1
1433,1,17,1678,1017,5,1
1434,0,124,2186,1017,5,0
1435,0,125,1108,1017,5,0
1436,0,39,2008,1017,7,0
1437,0,42,1362,2089,3,1
1438,0,38,1362,1657,5,1
1439,0,30,1657,1362,3,0
1440,1,4,1804,1372,4,0
1441,1,50,1453,1466,10,1
1442,1,53,1414,1182,6,0
1443,1,59,1171,1432,7,0
1444,0,23,1697,1171,5,0
1445,1,117,1705,1628,5,0
1446,1,88,1567,1698,7,1
1447,0,39,1401,1467,2,0
1448,0,29,1401,1588,2,0
1449,0,29,1588,1401,11,1
1450,0,68,1401,2252,8,1
1451,1,62,1413,1401,2,1
1452,1,58,1539,1397,3,1
1453,1,115,1445,1407,5,0
1454,1,52,1394,1659,4,0
1455,1,57,1383,1384,2,0
1456,1,105,1397,1394,6,0
1457,1,56,1405,1402,2,1
1458,1,53,1430,1416,4,0
1459,1,91,1467,1426,6,0
1460,0,39,1426,1500,6,0
1461,0,64,1500,1426,3,1
1462,0,50,1426,1207,5,0
1463,0,27,1549,1426,2,1
1464,1,56,1464,1413,1,1
1465,0,39,1413,1500,3,0
1466,0,62,1500,1413,4,1
1467,0,58,1413,1500,9,1
1468,0,45,1688,1413,4,0
1469,1,48,1220,1407,6,1
1470,0,48,1500,1407,5,0
1471,0,26,1407,1459,10,1
1472,0,32,1500,1407,1,1
1473,0,41,1430,1407,3,0
1474,0,23,2139,1407,5,0
1475,1,48,1259,1184,4,1
1476,1,67,1162,1273,6,0
1477,1,32,1288,1138,4,1
1478,1,7,1154,1191,2,1
1479,1,24,1159,1474,7,1
1480,1,23,1217,1176,2,0
1481,1,20,1205,1257,3,1
1482,1,122,1210,1183,3,1
1483,1,57,1396,1131,4,0
1484,1,19,1237,1565,9,0
1485,1,98,1753,1451,4,1
1486,1,35,1699,1457,4,0
1487,0,41,1699,1500,8,0
1488,1,75,1500,1545,3,0
1489,1,122,1364,1356,3,1
1490,1,8,1374,1385,4,1
1491,1,90,1324,1365,7,1
1492,1,46,1376,1370,6,1
1493,1,29,1340,1366,1,1
1494,1,51,1278,1380,6,0
1495,1,39,1250,1382,2,0
1496,1,94,1388,1238,6,1
1497,1,129,1301,1401,2,0
1498,1,129,1390,1423,5,0
1499,1,38,1403,1321,4,1
1500,1,68,1384,1393,3,1
1501,1,56,1403,1387,3,1
1502,1,88,1381,1393,2,1
1503,1,86,1405,1362,4,1
1504,1,107,1397,1405,3,0
1505,1,57,1397,1327,7,0
1506,1,13,1374,1408,1,0
1507,1,82,1414,1594,4,1
1508,1,63,1306,1429,2,0
1509,1,40,1423,1610,6,1
1510,1,42,1463,1432,1,0
1511,1,50,1440,1443,8,0
1512,1,25,1432,1456,11,0
1513,1,88,1437,1635,3,1
1514,1,62,1412,1427,2,1
1515,1,48,1443,1415,8,1
1516,1,30,1418,1404,4,1
1517,1,110,1261,1397,2,1
1518,1,60,1406,1458,6,1
1519,1,39,1349,1419,7,0
1520,1,63,1412,1305,6,0
1521,1,40,1424,1356,6,1
1522,1,15,1413,1434,2,0
1523,1,47,1408,1184,7,0
1524,1,44,1500,1414,2,0
1525,1,86,1343,1406,2,1
1526,1,73,1697,1592,2,0
1527,1,80,1693,2287,3,1
1528,1,117,1588,1696,1,0
1529,1,41,1596,1711,3,0
1530,1,94,1721,1754,4,1
1531,1,63,1721,1857,5,0
1532,1,80,1735,1649,4,1
1533,1,67,1731,1879,8,0
1534,1,116,1643,1722,5,1
1535,1,130,1228,1732,3,1
1536,1,73,1716,1856,8,0
1537,1,93,1710,1712,12,0
1538,1,94,1828,1694,4,1
1539,1,33,1685,1609,2,0
1540,0,47,1472,1445,5,0
1541,0,23,1472,1500,5,0
1542,0,84,1472,1218,3,0
1543,0,6,1161,1472,3,0
1544,1,88,1493,1315,2,1
1545,0,35,1493,1500,3,0
1546,0,78,1463,1493,4,1
1547,0,61,1493,1463,3,0
1548,0,113,1744,1482,4,0
1549,0,78,1482,1744,3,1
1550,0,31,1500,1482,4,0
1551,1,49,1477,1189,3,0
1552,1,82,1476,1474,5,1
1553,0,115,1476,1524,4,0
1554,0,59,1500,1170,3,0
1555,0,82,1170,1500,3,1
1556,1,22,1229,1160,3,1
1557,0,49,1219,1229,5,0
1558,0,45,1659,1500,6,0
1559,1,10,1032,1140,5,1
1560,1,88,1037,1669,2,1
1561,1,33,1147,1121,5,0
1562,1,69,1209,1261,4,0
1563,0,84,1500,1311,2,1
1564,1,70,1500,1473,5,1
1565,1,74,2352,2366,7,0
1566,1,161,2351,2363,5,0
1567,1,62,1500,1758,9,1
1568,1,39,1724,1605,3,0
1569,1,91,1364,1327,8,0
1570,0,53,1327,1355,6,0
1571,1,35,1367,1343,5,0
1572,1,52,1361,1370,5,1
1573,1,66,1327,1343,6,1
1574,1,111,1347,1186,7,0
1575,1,27,1334,1400,3,0
1576,1,19,1348,1322,6,1
1577,1,27,1329,1466,3,1
1578,1,25,1295,1821,4,0
1579,1,102,1329,1282,7,1
1580,1,60,1285,1598,3,1
1581,1,62,1099,1279,3,1
1582,1,130,1275,1398,3,0
1583,1,61,1350,1285,7,0
1584,1,63,1383,1286,7,0
1585,1,50,1297,1313,5,1
1586,1,26,1273,1286,8,1
1587,1,33,1282,1018,5,0
1588,1,17,1231,1295,11,0
1589,1,32,1306,1298,8,1
1590,1,92,1195,1298,1,1
1591,1,47,1383,1307,4,0
1592,1,25,1296,1284,3,0
1593,1,71,1600,1300,6,0
1594,1,57,1282,1492,4,0
1595,1,43,1386,1279,1,0
1596,1,17,1264,1367,6,0
1597,1,51,1393,1272,4,0
1598,1,24,1278,1474,4,1
1599,1,39,1267,1370,4,0
1600,1,49,1349,1276,3,0
1601,1,40,1285,1383,3,1
1602,1,95,1526,1290,1,0
1603,1,45,1460,1296,10,0
1604,1,64,1299,1647,3,1
1605,1,51,1279,1625,7,0
1606,1,43,1455,1272,8,0
1607,1,29,1253,1472,6,0
1608,1,23,1258,1481,4,1
1609,1,53,1500,1509,5,0
1610,1,25,2165,1973,6,0
1611,1,78,2179,2115,1,1
1612,1,52,1857,2176,4,1
1613,1,83,2173,1831,3,0
1614,1,41,2177,2051,9,0
1615,1,101,2156,2181,5,0
1616,1,37,2175,1983,14,0
1617,1,106,1856,2171,3,1
1618,1,56,2030,2164,3,1
1619,1,124,2179,2090,2,1
1620,1,32,1450,1390,5,1
1621,1,67,1507,1497,7,0
1622,1,42,1511,1490,8,1
1623,1,78,1402,1465,7,1
1624,1,100,1492,1560,2,1
1625,1,64,1558,1526,3,0
1626,1,53,1491,1438,5,0
1627,1,71,1447,1439,2,0
1628,1,41,1455,1506,4,0
1629,1,77,1570,1565,8,0
1630,0,7,1238,1500,3,0
1631,0,7,1500,1238,3,0
1632,0,4,1500,1238,1,1
1633,0,18,1500,1238,3,1
1634,0,23,1443,1500,5,0
1635,0,12,1500,1626,3,1
1636,1,60,1319,1214,4,1
1637,1,54,1278,1308,2,1
1638,1,28,1317,1401,7,1
1639,1,32,1258,1331,2,0
1640,1,65,1320,1291,4,0
1641,1,33,1331,1347,8,1
1642,1,104,1340,1433,2,1
1643,1,127,1134,1346,2,0
1644,1,73,1336,1292,2,0
1645,1,106,1515,1319,3,1
1646,1,40,1295,1308,5,1
1647,1,45,1295,1321,2,0
1648,1,117,1278,1463,3,0
1649,1,123,1363,1287,2,0
1650,1,45,1275,1287,4,0
1651,1,89,1201,1290,10,0
1652,1,73,1214,925,5,0
1653,1,105,966,937,2,0
1654,1,8,951,955,3,1
1655,1,61,784,970,3,0
1656,1,101,1161,958,4,0
1657,1,96,972,985,6,1
1658,0,79,1148,972,4,0
1659,0,16,972,1301,3,1
1660,1,13,1181,978,2,0
1661,1,21,958,1008,3,0
1662,1,28,1015,956,3,0
1663,1,46,972,954,3,1
1664,1,110,983,1090,2,1
1665,1,105,964,1029,3,0
1666,1,66,1058,943,3,1
1667,1,47,808,973,1,0
1668,1,11,1095,986,4,0
1669,1,62,999,1092,1,1
1670,1,13,912,1024,4,0
1671,1,132,1032,1274,5,1
1672,1,112,1199,1002,5,1
1673,1,20,1029,914,1,1
1674,1,128,1048,1077,1,1
1675,1,33,1082,1070,2,0
1676,1,141,1044,1080,2,0
1677,1,30,1070,1069,2,0
1678,0,107,1206,1069,3,0
1679,1,48,1099,1052,6,1
1680,1,6,1062,1071,4,1
1681,1,19,1038,1074,6,0
1682,1,53,1266,1053,2,0
1683,1,63,1099,1326,3,1
1684,1,42,1141,1168,3,1
1685,1,44,954,1166,2,0
1686,1,21,1196,946,2,0
1687,1,37,937,1233,2,0
1688,0,39,1638,940,7,0
1689,1,105,1649,1672,3,0
1690,1,80,1676,1637,3,1
1691,1,39,1711,1645,5,0
1692,1,90,1655,1668,4,1
1693,1,41,1666,1647,4,1
1694,1,69,1645,1655,5,1
1695,1,21,1591,1647,2,1
1696,1,103,1648,1672,5,0
1697,1,79,1595,1660,6,0
1698,1,31,1671,1671,3,0
1699,1,25,1660,1665,5,0
1700,1,31,1682,1670,3,0
1701,1,140,1683,1621,10,1
1702,1,148,1693,1693,4,1
1703,1,87,1730,1703,6,0
1704,1,41,1799,1711,3,0
1705,0,80,1143,1711,5,1
